;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_criterion;param_max_depth;param_max_features;param_n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;mean_test_score;std_test_score;rank_test_score
12;13.002.357.578.277.500;0.06957936151157583;0.027296323776245118;0.009681231126631508;gini;20;log2;100;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 100};0.583756345177665;0.5761421319796954;0.5989847715736041;0.649746192893401;0.6116751269035533;0.5736040609137056;0.5862944162436549;0.6116751269035533;0.6649746192893401;0.6142131979695431;0.5964467005076142;0.6598984771573604;0.6243654822335025;0.6106870229007634;0.6463104325699746;0.5776081424936387;0.6005089058524173;0.6132315521628499;0.6081424936386769;0.6081424936386769;0.5928753180661578;0.5826972010178118;0.6234096692111959;0.6234096692111959;0.6615776081424937;0.6120150863460819;0.02666903487538576;39
16;1.249.921.703.338.620;0.05797782598889002;0.02455301284790039;0.006749818160217214;gini;20;sqrt;100;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 100};0.583756345177665;0.5761421319796954;0.5989847715736041;0.649746192893401;0.6116751269035533;0.5736040609137056;0.5862944162436549;0.6116751269035533;0.6649746192893401;0.6142131979695431;0.5964467005076142;0.6598984771573604;0.6243654822335025;0.6106870229007634;0.6463104325699746;0.5776081424936387;0.6005089058524173;0.6132315521628499;0.6081424936386769;0.6081424936386769;0.5928753180661578;0.5826972010178118;0.6234096692111959;0.6234096692111959;0.6615776081424937;0.6120150863460819;0.02666903487538576;39
20;13.457.129.096.984.800;0.07262058037668377;0.026460323333740234;0.002871168858409269;gini;20;log2;100;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 100};0.583756345177665;0.5761421319796954;0.5989847715736041;0.649746192893401;0.6116751269035533;0.5736040609137056;0.5862944162436549;0.6116751269035533;0.6649746192893401;0.6142131979695431;0.5964467005076142;0.6598984771573604;0.6243654822335025;0.6106870229007634;0.6463104325699746;0.5776081424936387;0.6005089058524173;0.6132315521628499;0.6081424936386769;0.6081424936386769;0.5928753180661578;0.5826972010178118;0.6234096692111959;0.6234096692111959;0.6615776081424937;0.6120150863460819;0.02666903487538576;39
9;31.493.158.626.556.300;0.08633585640250223;0.05913315773010254;0.008715416003491712;gini;20;sqrt;250;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 250};0.583756345177665;0.6091370558375635;0.6142131979695431;0.6421319796954315;0.6192893401015228;0.5761421319796954;0.5862944162436549;0.6142131979695431;0.6472081218274112;0.6065989847715736;0.6015228426395939;0.6192893401015228;0.6142131979695431;0.6132315521628499;0.6335877862595419;0.5826972010178118;0.5648854961832062;0.6157760814249363;0.6132315521628499;0.6106870229007634;0.6157760814249363;0.5928753180661578;0.638676844783715;0.6157760814249363;0.6615776081424937;0.6117115511295386;0.022167707283224362;43
13;36.307.090.187.072.700;0.40588856011771535;0.07616057395935058;0.02865368709346298;gini;20;log2;250;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 250};0.583756345177665;0.6091370558375635;0.6142131979695431;0.6421319796954315;0.6192893401015228;0.5761421319796954;0.5862944162436549;0.6142131979695431;0.6472081218274112;0.6065989847715736;0.6015228426395939;0.6192893401015228;0.6142131979695431;0.6132315521628499;0.6335877862595419;0.5826972010178118;0.5648854961832062;0.6157760814249363;0.6132315521628499;0.6106870229007634;0.6157760814249363;0.5928753180661578;0.638676844783715;0.6157760814249363;0.6615776081424937;0.6117115511295386;0.022167707283224362;43
17;31.125.998.306.274.400;0.06761745979866911;0.057248830795288086;0.00884659491864279;gini;20;sqrt;250;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 250};0.583756345177665;0.6091370558375635;0.6142131979695431;0.6421319796954315;0.6192893401015228;0.5761421319796954;0.5862944162436549;0.6142131979695431;0.6472081218274112;0.6065989847715736;0.6015228426395939;0.6192893401015228;0.6142131979695431;0.6132315521628499;0.6335877862595419;0.5826972010178118;0.5648854961832062;0.6157760814249363;0.6132315521628499;0.6106870229007634;0.6157760814249363;0.5928753180661578;0.638676844783715;0.6157760814249363;0.6615776081424937;0.6117115511295386;0.022167707283224362;43
21;3.310.202.035.903.930;0.16167955395095626;0.06257182121276855;0.006308226442464738;gini;20;log2;250;{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 250};0.583756345177665;0.6091370558375635;0.6142131979695431;0.6421319796954315;0.6192893401015228;0.5761421319796954;0.5862944162436549;0.6142131979695431;0.6472081218274112;0.6065989847715736;0.6015228426395939;0.6192893401015228;0.6142131979695431;0.6132315521628499;0.6335877862595419;0.5826972010178118;0.5648854961832062;0.6157760814249363;0.6132315521628499;0.6106870229007634;0.6157760814249363;0.5928753180661578;0.638676844783715;0.6157760814249363;0.6615776081424937;0.6117115511295386;0.022167707283224362;43
57;3.635.059.394.836.420;0.0422761375417614;0.05987505912780762;0.011382952266700705;entropy;30;sqrt;250;{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 250};0.5812182741116751;0.6142131979695431;0.6243654822335025;0.6370558375634517;0.6192893401015228;0.6065989847715736;0.6116751269035533;0.5939086294416244;0.6573604060913706;0.5939086294416244;0.5989847715736041;0.6294416243654822;0.6116751269035533;0.6055979643765903;0.6132315521628499;0.628498727735369;0.549618320610687;0.6132315521628499;0.6208651399491094;0.5979643765903307;0.5877862595419847;0.5954198473282443;0.6412213740458015;0.6005089058524173;0.6590330788804071;0.6117069012283489;0.023273841251457095;47
61;36.076.948.547.363.200;0.021849342715681813;0.059323635101318356;0.008953492212786636;entropy;30;log2;250;{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 250};0.5812182741116751;0.6142131979695431;0.6243654822335025;0.6370558375634517;0.6192893401015228;0.6065989847715736;0.6116751269035533;0.5939086294416244;0.6573604060913706;0.5939086294416244;0.5989847715736041;0.6294416243654822;0.6116751269035533;0.6055979643765903;0.6132315521628499;0.628498727735369;0.549618320610687;0.6132315521628499;0.6208651399491094;0.5979643765903307;0.5877862595419847;0.5954198473282443;0.6412213740458015;0.6005089058524173;0.6590330788804071;0.6117069012283489;0.023273841251457095;47
34;4.389.501.399.993.890;0.057829279436245884;0.09474388122558594;0.01321677838642224;entropy;10;sqrt;500;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500};0.5736040609137056;0.6142131979695431;0.6192893401015228;0.6370558375634517;0.6243654822335025;0.6116751269035533;0.5862944162436549;0.583756345177665;0.6598984771573604;0.5862944162436549;0.5939086294416244;0.616751269035533;0.6040609137055838;0.628498727735369;0.6335877862595419;0.6132315521628499;0.5877862595419847;0.6310432569974554;0.6157760814249363;0.5776081424936387;0.6055979643765903;0.5877862595419847;0.6361323155216285;0.6081424936386769;0.6513994910941476;0.6115103137391664;0.02262400695016055;49
38;4.486.350.593.566.890;0.1568204342668826;0.09285592079162598;0.011186388631952489;entropy;10;log2;500;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500};0.5736040609137056;0.6142131979695431;0.6192893401015228;0.6370558375634517;0.6243654822335025;0.6116751269035533;0.5862944162436549;0.583756345177665;0.6598984771573604;0.5862944162436549;0.5939086294416244;0.616751269035533;0.6040609137055838;0.628498727735369;0.6335877862595419;0.6132315521628499;0.5877862595419847;0.6310432569974554;0.6157760814249363;0.5776081424936387;0.6055979643765903;0.5877862595419847;0.6361323155216285;0.6081424936386769;0.6513994910941476;0.6115103137391664;0.02262400695016055;49
1;2.442.788.381.576.530;0.5861199571523459;0.06423044204711914;0.030645819687968496;gini;10;sqrt;250;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 250};0.5989847715736041;0.6243654822335025;0.6294416243654822;0.6395939086294417;0.6243654822335025;0.6142131979695431;0.5812182741116751;0.5913705583756346;0.649746192893401;0.6142131979695431;0.6065989847715736;0.6345177664974619;0.5888324873096447;0.6081424936386769;0.6259541984732825;0.6106870229007634;0.5750636132315522;0.6463104325699746;0.6081424936386769;0.5623409669211196;0.5954198473282443;0.5776081424936387;0.6335877862595419;0.6030534351145038;0.6412213740458015;0.6113997494219915;0.023241202517301277;51
5;24.889.274.978.637.600;0.12839753275109073;0.05855982780456543;0.007801291006516632;gini;10;log2;250;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 250};0.5989847715736041;0.6243654822335025;0.6294416243654822;0.6395939086294417;0.6243654822335025;0.6142131979695431;0.5812182741116751;0.5913705583756346;0.649746192893401;0.6142131979695431;0.6065989847715736;0.6345177664974619;0.5888324873096447;0.6081424936386769;0.6259541984732825;0.6106870229007634;0.5750636132315522;0.6463104325699746;0.6081424936386769;0.5623409669211196;0.5954198473282443;0.5776081424936387;0.6335877862595419;0.6030534351145038;0.6412213740458015;0.6113997494219915;0.023241202517301277;51
3;10.700.948.734.283.400;12.497.189.751.343.300;0.25209750175476076;0.0431284481003796;gini;10;sqrt;1000;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000};0.5736040609137056;0.6243654822335025;0.616751269035533;0.649746192893401;0.6294416243654822;0.6243654822335025;0.5710659898477157;0.6040609137055838;0.6573604060913706;0.6091370558375635;0.6015228426395939;0.6091370558375635;0.6091370558375635;0.6081424936386769;0.6234096692111959;0.6106870229007634;0.5750636132315522;0.628498727735369;0.6132315521628499;0.5725190839694656;0.5954198473282443;0.5826972010178118;0.6310432569974554;0.6183206106870229;0.6412213740458015;0.6111979953759317;0.02296055386415669;53
7;10.657.391.033.172.600;2.154.058.915.538.340;0.2671272659301758;0.0961537499784707;gini;10;log2;1000;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1000};0.5736040609137056;0.6243654822335025;0.616751269035533;0.649746192893401;0.6294416243654822;0.6243654822335025;0.5710659898477157;0.6040609137055838;0.6573604060913706;0.6091370558375635;0.6015228426395939;0.6091370558375635;0.6091370558375635;0.6081424936386769;0.6234096692111959;0.6106870229007634;0.5750636132315522;0.628498727735369;0.6132315521628499;0.5725190839694656;0.5954198473282443;0.5826972010178118;0.6310432569974554;0.6183206106870229;0.6412213740458015;0.6111979953759317;0.02296055386415669;53
33;21.669.342.041.015.600;0.030081832047190418;0.04653608322143555;0.003990532685035182;entropy;10;sqrt;250;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 250};0.5786802030456852;0.6294416243654822;0.6091370558375635;0.6269035532994924;0.6192893401015228;0.6116751269035533;0.583756345177665;0.5786802030456852;0.6522842639593909;0.6015228426395939;0.5939086294416244;0.6192893401015228;0.6065989847715736;0.6005089058524173;0.6183206106870229;0.6081424936386769;0.5801526717557252;0.6361323155216285;0.6234096692111959;0.5928753180661578;0.6055979643765903;0.5954198473282443;0.6361323155216285;0.5979643765903307;0.648854961832061;0.6101871585228814;0.020394993743809018;55
37;229.078.125;0.10942720530733384;0.048446950912475584;0.008200169050848083;entropy;10;log2;250;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 250};0.5786802030456852;0.6294416243654822;0.6091370558375635;0.6269035532994924;0.6192893401015228;0.6116751269035533;0.583756345177665;0.5786802030456852;0.6522842639593909;0.6015228426395939;0.5939086294416244;0.6192893401015228;0.6065989847715736;0.6005089058524173;0.6183206106870229;0.6081424936386769;0.5801526717557252;0.6361323155216285;0.6234096692111959;0.5928753180661578;0.6055979643765903;0.5954198473282443;0.6361323155216285;0.5979643765903307;0.648854961832061;0.6101871585228814;0.020394993743809018;55
0;0.8304811000823975;0.0359665994802037;0.017757949829101564;0.0046475777861668364;gini;10;sqrt;100;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100};0.5939086294416244;0.616751269035533;0.6243654822335025;0.6395939086294417;0.6243654822335025;0.6091370558375635;0.5888324873096447;0.5964467005076142;0.6345177664974619;0.6091370558375635;0.6116751269035533;0.6269035532994924;0.6116751269035533;0.5877862595419847;0.6208651399491094;0.6157760814249363;0.5648854961832062;0.6335877862595419;0.5928753180661578;0.5572519083969466;0.5979643765903307;0.5776081424936387;0.6259541984732825;0.6030534351145038;0.6590330788804071;0.6089580346417639;0.023069387897981786;57
4;0.9936259651184082;0.04745888529917194;0.025457019805908202;0.005282241123649326;gini;10;log2;100;{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100};0.5939086294416244;0.616751269035533;0.6243654822335025;0.6395939086294417;0.6243654822335025;0.6091370558375635;0.5888324873096447;0.5964467005076142;0.6345177664974619;0.6091370558375635;0.6116751269035533;0.6269035532994924;0.6116751269035533;0.5877862595419847;0.6208651399491094;0.6157760814249363;0.5648854961832062;0.6335877862595419;0.5928753180661578;0.5572519083969466;0.5979643765903307;0.5776081424936387;0.6259541984732825;0.6030534351145038;0.6590330788804071;0.6089580346417639;0.023069387897981786;57
56;1.452.142.219.543.450;0.0294942785519642;0.025232906341552733;0.005616802511804987;entropy;30;sqrt;100;{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 100};0.5862944162436549;0.6065989847715736;0.6421319796954315;0.6116751269035533;0.6015228426395939;0.6065989847715736;0.5786802030456852;0.616751269035533;0.6700507614213198;0.583756345177665;0.6040609137055838;0.6091370558375635;0.6015228426395939;0.6081424936386769;0.6055979643765903;0.6234096692111959;0.5572519083969466;0.6157760814249363;0.638676844783715;0.6055979643765903;0.5954198473282443;0.5903307888040712;0.6005089058524173;0.6106870229007634;0.638676844783715;0.6083543224706475;0.022294583136200814;59
60;1.466.244.535.446.160;0.03515548449435592;0.024759979248046876;0.004311167911279705;entropy;30;log2;100;{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 100};0.5862944162436549;0.6065989847715736;0.6421319796954315;0.6116751269035533;0.6015228426395939;0.6065989847715736;0.5786802030456852;0.616751269035533;0.6700507614213198;0.583756345177665;0.6040609137055838;0.6091370558375635;0.6015228426395939;0.6081424936386769;0.6055979643765903;0.6234096692111959;0.5572519083969466;0.6157760814249363;0.638676844783715;0.6055979643765903;0.5954198473282443;0.5903307888040712;0.6005089058524173;0.6106870229007634;0.638676844783715;0.6083543224706475;0.022294583136200814;59
32;0.886598014831543;0.04397741266273517;0.02087122917175293;0.007141949766419862;entropy;10;sqrt;100;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100};0.583756345177665;0.6065989847715736;0.6040609137055838;0.6142131979695431;0.6142131979695431;0.616751269035533;0.5812182741116751;0.5939086294416244;0.6421319796954315;0.5862944162436549;0.6116751269035533;0.6345177664974619;0.5913705583756346;0.6005089058524173;0.6335877862595419;0.6106870229007634;0.5648854961832062;0.6437659033078881;0.6030534351145038;0.5750636132315522;0.6055979643765903;0.6005089058524173;0.6463104325699746;0.5928753180661578;0.6361323155216285;0.6077475103654048;0.021741928036473745;61
36;0.912133378982544;0.04389425786862621;0.0191098690032959;0.005089337102837685;entropy;10;log2;100;{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100};0.583756345177665;0.6065989847715736;0.6040609137055838;0.6142131979695431;0.6142131979695431;0.616751269035533;0.5812182741116751;0.5939086294416244;0.6421319796954315;0.5862944162436549;0.6116751269035533;0.6345177664974619;0.5913705583756346;0.6005089058524173;0.6335877862595419;0.6106870229007634;0.5648854961832062;0.6437659033078881;0.6030534351145038;0.5750636132315522;0.6055979643765903;0.6005089058524173;0.6463104325699746;0.5928753180661578;0.6361323155216285;0.6077475103654048;0.021741928036473745;61
24;12.429.490.089.416.500;0.038114318854664604;0.025329580307006837;0.006465350116631026;gini;30;sqrt;100;{'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 100};0.6015228426395939;0.616751269035533;0.6015228426395939;0.6015228426395939;0.6142131979695431;0.6040609137055838;0.565989847715736;0.5862944162436549;0.6345177664974619;0.6091370558375635;0.5710659898477157;0.6294416243654822;0.5710659898477157;0.6335877862595419;0.6055979643765903;0.6208651399491094;0.6055979643765903;0.628498727735369;0.5954198473282443;0.5979643765903307;0.5903307888040712;0.5903307888040712;0.6259541984732825;0.6437659033078881;0.6335877862595419;0.6071443148499761;0.02074450695011709;63
28;12.666.648.292.541.500;0.06891151999800502;0.022864933013916015;0.006237043882392525;gini;30;log2;100;{'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 100};0.6015228426395939;0.616751269035533;0.6015228426395939;0.6015228426395939;0.6142131979695431;0.6040609137055838;0.565989847715736;0.5862944162436549;0.6345177664974619;0.6091370558375635;0.5710659898477157;0.6294416243654822;0.5710659898477157;0.6335877862595419;0.6055979643765903;0.6208651399491094;0.6055979643765903;0.628498727735369;0.5954198473282443;0.5979643765903307;0.5903307888040712;0.5903307888040712;0.6259541984732825;0.6437659033078881;0.6335877862595419;0.6071443148499761;0.02074450695011709;63
